word,sentence,audio_path,source,license,status
го,Тоа го потврдуваат и бројните стихови посветени на оваа болест.,common_voice_mk_39874747.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
оваа,Тоа го потврдуваат и бројните стихови посветени на оваа болест.,common_voice_mk_39874747.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,Тоа го потврдуваат и бројните стихови посветени на оваа болест.,common_voice_mk_39874747.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,"Којзнае што имаше смешано во тоа растворот, ама бев ко збичен.",common_voice_mk_39874749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Којзнае што имаше смешано во тоа растворот, ама бев ко збичен.",common_voice_mk_39874749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
по,"Во квечерината, светлина по розовите ѕидови над морето и по небото.",common_voice_mk_39874752.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
помеѓу,Тогаш некој љубоморно се испречи помеѓу нив.,common_voice_mk_39874755.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нив,Тогаш некој љубоморно се испречи помеѓу нив.,common_voice_mk_39874755.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
некој,Тогаш некој љубоморно се испречи помеѓу нив.,common_voice_mk_39874755.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Тогаш некој љубоморно се испречи помеѓу нив.,common_voice_mk_39874755.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Што зема студ, а што блуд и лудост.",common_voice_mk_39874759.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
светот,"Светот има многу херои, но мене ми се допаѓаат вистинските, човечките херои.",common_voice_mk_39874760.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Светот има многу херои, но мене ми се допаѓаат вистинските, човечките херои.",common_voice_mk_39874760.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,"Расте како жива рана, како змучка и како меланом.",common_voice_mk_39874778.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Не се осмелував да ја подадам раката.,common_voice_mk_39874781.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Не се осмелував да ја подадам раката.,common_voice_mk_39874781.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
кои,Прави црни облаци од кои непрекинето врне дожд.,common_voice_mk_39874784.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Утредента ми се јавија и ме повикаа на работа.,common_voice_mk_39874789.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Па уште и мора да се дружи со нив.,common_voice_mk_39874804.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
уште,Па уште и мора да се дружи со нив.,common_voice_mk_39874804.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нив,Па уште и мора да се дружи со нив.,common_voice_mk_39874804.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,Па уште и мора да се дружи со нив.,common_voice_mk_39874804.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
па,Па уште и мора да се дружи со нив.,common_voice_mk_39874804.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Овој филмски пар своето бакнување во сите пози го пренел и во вистинскиот живот.,common_voice_mk_39874828.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
овој,Овој филмски пар своето бакнување во сите пози го пренел и во вистинскиот живот.,common_voice_mk_39874828.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
сите,Овој филмски пар своето бакнување во сите пози го пренел и во вистинскиот живот.,common_voice_mk_39874828.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Сладоледот се стопи додека да го изедеш.,common_voice_mk_39874844.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
додека,Сладоледот се стопи додека да го изедеш.,common_voice_mk_39874844.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Сладоледот се стопи додека да го изедеш.,common_voice_mk_39874844.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,Никако не наоѓам време да ги преслушам.,common_voice_mk_39874846.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
може,"Се разбира, може да се гласа повеќепати и да се донираат повеќе фунти.",common_voice_mk_39874847.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Се разбира, може да се гласа повеќепати и да се донираат повеќе фунти.",common_voice_mk_39874847.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
повеќе,"Се разбира, може да се гласа повеќепати и да се донираат повеќе фунти.",common_voice_mk_39874847.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Дури да стигнеме ќе фати пладне.,common_voice_mk_39874848.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
си,"Пишувај така, како никогаш да не си разговарал со себе и заобиколувај оддалеку.",common_voice_mk_39874850.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,"Пишувај така, како никогаш да не си разговарал со себе и заобиколувај оддалеку.",common_voice_mk_39874850.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
така,"Пишувај така, како никогаш да не си разговарал со себе и заобиколувај оддалеку.",common_voice_mk_39874850.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Пишувај така, како никогаш да не си разговарал со себе и заобиколувај оддалеку.",common_voice_mk_39874850.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
времето,Времето се менува но навиките остануваат исти.,common_voice_mk_39885968.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Времето се менува но навиките остануваат исти.,common_voice_mk_39885968.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Седнувам на креветот, се виткам во ќебето.",common_voice_mk_39886000.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
си,После некое време станав и си заминав.,common_voice_mk_39886018.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
после,После некое време станав и си заминав.,common_voice_mk_39886018.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
информации,Повеќе информации и дела од уметникот можете да најдете овде.,common_voice_mk_39886024.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
